Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Sentiment,Predicted_Close
141,2011-01-19,5.054,5.094,4.75,4.806,4.806,11857500,0,5.285862738434929
142,2011-01-20,4.806,4.89,4.474,4.524,4.524,11399500,0,5.056787677012352
143,2011-01-21,4.624,4.718,4.542,4.608,4.608,6085000,0,4.7731567381297
144,2011-01-24,4.706,4.962,4.646,4.898,4.898,8225500,0,4.758250760681591
145,2011-01-25,4.93,4.978,4.804,4.936,4.936,6357500,0,5.0270651579808145
146,2011-01-26,4.942,4.976,4.82,4.95,4.95,5399500,0,5.189868243669082
147,2011-01-27,4.948,5.016,4.906,4.984,4.984,4478500,0,5.240220635488811
148,2011-01-28,4.976,4.976,4.75,4.802,4.802,5242000,0,5.236076773758242
149,2011-01-31,4.81,4.824,4.7,4.82,4.82,4151500,0,5.06048435941949
150,2011-02-01,4.862,4.946,4.708,4.782,4.782,3539000,0,5.000502706168305
151,2011-02-02,4.832,4.836,4.734,4.788,4.788,2847500,0,4.964400428788963
152,2011-02-03,4.764,4.78,4.63,4.726,4.726,2560000,0,4.983390644057863
153,2011-02-04,4.688,4.734,4.644,4.692,4.692,2720000,0,4.95822935412545
154,2011-02-07,4.652,4.652,4.576,4.614,4.614,4475500,0,4.928432305206684
155,2011-02-08,4.756,5.05,4.6,4.898,4.898,17524500,0,4.859521971464062
156,2011-02-09,4.826,4.836,4.558,4.642,4.642,13178000,0,5.058427334531643
157,2011-02-10,4.652,4.728,4.562,4.644,4.644,4180500,0,4.940759548556258
158,2011-02-11,4.65,4.75,4.588,4.65,4.65,3172500,0,4.889736387751384
159,2011-02-14,4.728,4.828,4.61,4.616,4.616,6415500,0,4.864232260337673
160,2011-02-15,4.602,4.634,4.512,4.568,4.568,4768500,0,4.842469533263426
161,2011-02-16,4.62,4.994,4.614,4.946,4.946,20575500,0,4.809109955734556
162,2011-02-17,4.926,5.098,4.71,4.72,4.72,13092000,0,5.094976791234416
163,2011-02-18,4.666,4.698,4.592,4.636,4.636,11853500,0,5.027646491101308
164,2011-02-22,4.576,4.6,4.356,4.374,4.374,10323000,0,4.917923591105762
165,2011-02-23,4.436,4.5,4.222,4.366,4.366,8028000,0,4.652686628394065
166,2011-02-24,4.356,4.516,4.3,4.506,4.506,5276500,0,4.562356405058523
167,2011-02-25,4.562,4.77,4.538,4.722,4.722,6731500,0,4.67489653479177
168,2011-02-28,4.748,4.82,4.7,4.778,4.778,5256000,0,4.921918393061844
169,2011-03-01,4.81,4.864,4.74,4.788,4.788,5532000,0,5.060693043103754
170,2011-03-02,4.764,4.856,4.746,4.804,4.804,3316500,0,5.084214675516876
171,2011-03-03,4.896,4.958,4.812,4.872,4.872,3201000,0,5.059530376862796
172,2011-03-04,4.896,4.998,4.756,4.99,4.99,7900500,0,5.0778945410788765
173,2011-03-07,4.986,5.08,4.94,4.988,4.988,10168000,0,5.171757481069648
174,2011-03-08,4.92,4.992,4.8,4.932,4.932,6999500,0,5.205281024350427
175,2011-03-09,4.932,4.998,4.854,4.944,4.944,4624000,0,5.165616218361009
176,2011-03-10,4.888,4.898,4.746,4.802,4.802,5085000,0,5.148653216025053
177,2011-03-11,4.77,4.85,4.706,4.814,4.814,4654000,0,5.031387891440772
178,2011-03-14,4.764,4.8,4.64,4.65,4.65,5830000,0,5.005302430906596
179,2011-03-15,4.44,4.592,4.36,4.59,4.59,6594000,0,4.883669654930003
180,2011-03-16,4.572,4.65,4.538,4.564,4.564,5848500,0,4.811345852351764
181,2011-03-17,4.648,4.686,4.528,4.562,4.562,4613000,0,4.782577315876921
182,2011-03-18,4.638,4.638,4.502,4.592,4.592,3439500,0,4.791819021894753
183,2011-03-21,4.61,4.61,4.508,4.546,4.546,2058500,0,4.830902494763677
184,2011-03-22,4.546,4.572,4.4,4.438,4.438,2914500,0,4.812896074006375
185,2011-03-23,4.422,4.454,4.354,4.442,4.442,2114000,0,4.718898980218597
186,2011-03-24,4.428,4.476,4.396,4.466,4.466,2311000,0,4.6835718136665605
187,2011-03-25,4.486,4.6,4.48,4.55,4.55,2840000,0,4.697732492242267
188,2011-03-28,4.54,4.708,4.51,4.65,4.65,5290500,0,4.780505385011622
189,2011-03-29,4.66,4.8,4.642,4.784,4.784,3777000,0,4.89079471215021
190,2011-03-30,4.822,4.898,4.602,4.742,4.742,6116500,0,5.024799449408704
191,2011-03-31,5.31,5.742,5.3,5.55,5.55,57589000,0,5.0196568871891145
192,2011-04-01,5.49,5.636,5.314,5.332,5.332,14324000,0,5.620337966393066
193,2011-04-04,5.366,5.4,5.046,5.166,5.166,13046500,0,5.64704947798009
194,2011-04-05,5.18,5.4,5.138,5.34,5.34,15904500,0,5.47102479029536
195,2011-04-06,5.398,5.402,5.16,5.298,5.298,6441500,0,5.472888037476366
196,2011-04-07,5.37,5.588,5.29,5.448,5.448,14051500,0,5.441868698406836
197,2011-04-08,5.516,5.52,5.272,5.298,5.298,9732000,0,5.5706265316036365
198,2011-04-11,5.294,5.306,5.004,5.054,5.054,6847000,0,5.510152981096638
199,2011-04-12,5.016,5.042,4.86,4.93,4.93,6787000,0,5.293673470617733
200,2011-04-13,5.026,5.138,4.962,4.986,4.986,6057500,0,5.1130875538338785
201,2011-04-14,4.974,5.056,4.84,5.028,5.028,4917000,0,5.11644139875969
202,2011-04-15,5.13,5.236,5.082,5.116,5.116,4717500,0,5.19301340491063
203,2011-04-18,5.026,5.124,4.872,5.006,5.006,5169500,0,5.31416918960889
204,2011-04-19,5.052,5.052,4.93,5.032,5.032,2743500,0,5.267707257903112
205,2011-04-20,5.14,5.218,5.06,5.15,5.15,4186000,0,5.249820084965393
206,2011-04-21,5.17,5.396,5.118,5.348,5.348,6930500,0,5.321741426152528
207,2011-04-25,5.34,5.346,5.194,5.278,5.278,4004500,0,5.50447380368891
208,2011-04-26,5.332,5.45,5.262,5.386,5.386,7000000,0,5.51107715169843
209,2011-04-27,5.386,5.472,5.326,5.416,5.416,4984500,0,5.573399043408983
210,2011-04-28,5.414,5.538,5.344,5.532,5.532,8000000,0,5.596309530746709
211,2011-04-29,5.538,5.574,5.484,5.52,5.52,3630000,0,5.685402557954092
212,2011-05-02,5.52,5.56,5.412,5.49,5.49,3923000,0,5.699622860439575
213,2011-05-03,5.476,5.478,5.3,5.374,5.374,4569500,0,5.670481674528531
214,2011-05-04,5.356,5.4,5.15,5.338,5.338,5222500,0,5.558880621374527
215,2011-05-05,5.44,5.488,5.234,5.288,5.288,6092500,0,5.4912820136473215
216,2011-05-06,5.38,5.54,5.324,5.424,5.424,4908500,0,5.442435125549878
217,2011-05-09,5.4,5.6,5.37,5.582,5.582,4582000,0,5.551874811973903
218,2011-05-10,5.648,5.79,5.582,5.666,5.666,7676500,0,5.729792558794543
219,2011-05-11,5.64,5.66,5.384,5.414,5.414,4812500,0,5.856389025261365
220,2011-05-12,5.414,5.548,5.33,5.534,5.534,3140000,0,5.676637843214593
221,2011-05-13,5.6,5.638,5.46,5.51,5.51,3307500,0,5.670436956596177
222,2011-05-16,5.598,5.598,5.31,5.32,5.32,3778500,0,5.6460805894459725
223,2011-05-17,5.4,5.4,5.144,5.192,5.192,6171000,0,5.507738212750041
224,2011-05-18,5.22,5.294,5.104,5.27,5.27,3647500,0,5.366533888384083
225,2011-05-19,5.406,5.688,5.32,5.64,5.64,13275500,0,5.393588237452406
226,2011-05-20,5.652,5.656,5.47,5.594,5.594,4212500,0,5.722458817890072
227,2011-05-23,5.524,5.524,5.324,5.364,5.364,4318000,0,5.821345072280849
228,2011-05-24,5.404,5.5,5.32,5.344,5.344,3068500,0,5.646825888318375
229,2011-05-25,5.38,5.802,5.234,5.796,5.796,23465500,-1,5.519513934934054
230,2011-05-26,5.764,5.952,5.62,5.896,5.896,16684500,0,5.822209618972835
231,2011-05-27,5.908,5.934,5.764,5.91,5.91,8435500,0,6.037511557233358
232,2011-05-31,5.938,6.056,5.91,6.028,6.028,16452500,0,6.117526844174819
233,2011-06-01,6.0,6.02,5.676,5.704,5.704,7649500,0,6.1880768354367035
234,2011-06-02,5.704,5.864,5.702,5.752,5.752,4931500,0,5.921960420055598
235,2011-06-03,5.99,6.3,5.9,6.026,6.026,31046000,0,5.844821986761616
236,2011-06-06,6.02,6.026,5.652,5.74,5.74,11655500,0,6.046991758890357
237,2011-06-07,5.788,5.878,5.652,5.674,5.674,6110500,0,5.933646706374901
238,2011-06-08,5.688,5.72,5.404,5.424,5.424,8479500,0,5.840648313076144
239,2011-06-09,5.486,5.62,5.42,5.524,5.524,8016000,0,5.602361357590667
240,2011-06-10,5.504,5.66,5.47,5.572,5.572,7833000,0,5.612482516277936
241,2011-06-13,5.614,5.776,5.576,5.686,5.686,8567000,0,5.687996198030049
242,2011-06-14,5.708,5.94,5.704,5.72,5.72,7867000,0,5.832017752133709
243,2011-06-15,5.688,5.69,5.414,5.464,5.464,6725000,0,5.906383673622315
244,2011-06-16,5.534,5.6,5.148,5.3,5.3,9211000,0,5.709654583262164
245,2011-06-17,5.374,5.54,5.228,5.3,5.3,8570000,0,5.484499793908441
246,2011-06-20,5.258,5.292,5.1,5.202,5.202,7689000,0,5.408374967080931
247,2011-06-21,5.248,5.546,5.2,5.506,5.506,7480000,0,5.345576084092045
248,2011-06-22,5.474,5.65,5.42,5.442,5.442,7378000,0,5.598232401837521
249,2011-06-23,5.44,5.544,5.242,5.542,5.542,5850000,0,5.658840106141554
250,2011-06-24,5.528,5.594,5.452,5.514,5.514,18042500,0,5.744624006355423
251,2011-06-27,5.546,5.656,5.462,5.492,5.492,9047000,0,5.718702511573156
252,2011-06-28,5.558,5.65,5.534,5.622,5.622,4446000,0,5.669706563701226
253,2011-06-29,5.7,5.818,5.614,5.658,5.658,7309000,0,5.743237750452749
254,2011-06-30,5.7,5.866,5.68,5.826,5.826,4733500,0,5.802861660245185
255,2011-07-01,5.814,5.92,5.76,5.804,5.804,4274500,0,5.95606529645687
256,2011-07-05,5.804,5.904,5.742,5.828,5.828,4980000,0,5.9824339705625675
257,2011-07-06,5.828,5.828,5.71,5.792,5.792,4634500,0,5.989544121805324
258,2011-07-07,5.828,6.0,5.802,5.946,5.946,6639500,0,5.943365403671095
259,2011-07-08,5.978,5.978,5.718,5.762,5.762,6203000,0,6.040790872271941
260,2011-07-11,5.68,5.706,5.6,5.67,5.67,4879000,0,5.935286363894193
261,2011-07-12,5.674,5.818,5.6,5.634,5.634,5227000,0,5.823267943371661
262,2011-07-13,5.686,5.806,5.58,5.728,5.728,5330000,0,5.755669335644484
263,2011-07-14,5.706,5.792,5.45,5.522,5.522,5795000,0,5.826114985064237
264,2011-07-15,5.558,5.566,5.48,5.516,5.516,3545000,0,5.71250162495474
265,2011-07-18,5.468,5.49,5.326,5.446,5.446,4259500,0,5.671361127197969
266,2011-07-19,5.516,5.622,5.508,5.578,5.578,5130500,0,5.605059339508756
267,2011-07-20,5.6,6.088,5.56,5.738,5.738,15241500,1,5.6987285017926865
268,2011-07-21,5.782,5.832,5.62,5.74,5.74,5057500,0,5.869387037596113
269,2011-07-22,5.74,5.908,5.71,5.858,5.858,2917500,0,5.930963630434263
270,2011-07-25,5.802,5.85,5.688,5.698,5.698,3366500,0,6.019356076701541
271,2011-07-26,5.662,5.754,5.594,5.6,5.6,3803000,0,5.89748480508581
272,2011-07-27,5.7,5.7,5.502,5.528,5.528,4792500,0,5.757815796397011
273,2011-07-28,5.52,5.71,5.508,5.634,5.634,4693500,0,5.651267869597916
274,2011-07-29,5.56,5.68,5.5,5.634,5.634,4741000,0,5.7217582369500235
275,2011-08-01,5.734,5.796,5.642,5.754,5.754,5824500,0,5.777178661102084
276,2011-08-02,5.738,5.84,5.454,5.468,5.468,7747000,0,5.901300735312503
277,2011-08-03,5.5,5.566,5.268,5.44,5.44,8972500,1,5.711965009766601
278,2011-08-04,5.302,5.378,4.934,4.95,4.95,15322500,0,5.602420981500444
279,2011-08-05,4.998,5.076,4.566,4.848,4.848,9822000,0,5.181491084343264
280,2011-08-08,4.62,4.888,4.62,4.728,4.728,13042500,0,4.979366030146878
281,2011-08-09,4.83,5.09,4.74,5.012,5.012,6667000,0,4.868167438383978
282,2011-08-10,5.088,5.088,4.726,4.764,4.764,7821000,0,5.119035038835676
283,2011-08-11,4.808,5.15,4.8,5.06,5.06,4182500,0,5.058472052463998
284,2011-08-12,5.12,5.428,5.072,5.262,5.262,5045500,0,5.260239363201606
285,2011-08-15,5.324,5.35,5.186,5.246,5.246,3693000,0,5.465122023225888
286,2011-08-16,5.226,5.308,5.166,5.22,5.22,2688500,0,5.504935888989792
287,2011-08-17,5.278,5.33,5.102,5.166,5.166,3218500,0,5.45492633465139
288,2011-08-18,5.0,5.03,4.694,4.852,4.852,5283000,0,5.361167736502779
289,2011-08-19,4.772,4.844,4.4,4.46,4.46,6876500,0,5.078460968221918
290,2011-08-22,4.622,4.76,4.336,4.39,4.39,4930500,0,4.692276904496254
291,2011-08-23,4.386,4.622,4.3,4.592,4.592,4345000,0,4.54099613937538
292,2011-08-24,4.62,4.786,4.566,4.774,4.774,3421500,0,4.712757717509959
293,2011-08-25,4.774,4.774,4.58,4.622,4.622,3399000,0,4.980200764883961
294,2011-08-26,4.542,4.79,4.414,4.746,4.746,3809000,0,4.96943864916642
295,2011-08-29,4.844,4.97,4.804,4.942,4.942,4017000,0,5.016601161812247
296,2011-08-30,4.9,4.954,4.818,4.926,4.926,1831000,0,5.147475643806672
